105.00	2.18e-17
105.16	2.26e-17
105.34	2.33e-17
105.45	2.40e-17
105.66	2.46e-17
106.09	2.42e-17
106.36	2.37e-17
106.50	2.31e-17
106.68	2.26e-17
107.02	2.25e-17
107.29	2.21e-17
107.55	2.26e-17
107.87	2.23e-17
108.11	2.27e-17
108.39	2.28e-17
108.62	2.32e-17
108.80	2.27e-17
108.95	2.21e-17
109.10	2.14e-17
109.21	2.05e-17
109.39	1.97e-17
109.50	1.89e-17
109.57	1.82e-17
109.91	1.74e-17
110.12	1.69e-17
110.35	1.64e-17
110.53	1.59e-17
110.85	1.52e-17
111.16	1.53e-17
111.36	1.47e-17
111.52	1.42e-17
111.88	1.41e-17
112.17	1.38e-17
112.69	1.34e-17
113.11	1.36e-17
113.37	1.38e-17
113.60	1.42e-17
113.80	1.42e-17
114.03	1.46e-17
114.26	1.50e-17
114.44	1.55e-17
114.57	1.59e-17
114.87	1.58e-17
115.08	1.63e-17
115.20	1.67e-17
115.35	1.72e-17
115.79	1.68e-17
116.11	1.72e-17
116.33	1.75e-17
116.69	1.72e-17
116.79	1.69e-17
116.95	1.66e-17
117.20	1.67e-17
117.42	1.64e-17
117.66	1.61e-17
118.03	1.65e-17
118.21	1.60e-17
118.34	1.55e-17
118.60	1.50e-17
119.03	1.53e-17
119.45	1.53e-17
119.63	1.58e-17
119.73	1.63e-17
119.85	1.70e-17
119.92	1.75e-17
120.02	1.78e-17
120.30	1.81e-17
120.67	1.81e-17
120.93	1.86e-17
121.08	1.89e-17
121.37	1.94e-17
121.69	1.99e-17
122.02	1.97e-17
122.34	1.95e-17
122.53	1.91e-17
122.71	1.87e-17
122.93	1.84e-17
123.11	1.80e-17
123.41	1.77e-17
123.96	1.74e-17
124.59	1.74e-17
125.18	1.76e-17
125.69	1.79e-17
126.17	1.82e-17
126.71	1.84e-17
126.97	1.89e-17
127.40	1.93e-17
127.96	1.93e-17
128.14	1.97e-17
128.45	2.00e-17
128.72	1.96e-17
128.85	1.95e-17
129.17	1.98e-17
129.37	1.99e-17
129.58	1.97e-17
129.90	1.92e-17
130.13	1.95e-17
130.42	1.98e-17
130.81	1.98e-17
131.27	2.02e-17
131.61	2.07e-17
131.82	2.12e-17
132.06	2.17e-17
132.32	2.21e-17
132.56	2.26e-17
132.65	2.30e-17
132.83	2.35e-17
133.04	2.40e-17
133.28	2.45e-17
133.37	2.50e-17
133.50	2.56e-17
133.68	2.59e-17
133.89	2.64e-17
134.22	2.72e-17
134.45	2.77e-17
134.75	2.84e-17
135.01	2.89e-17
135.33	2.93e-17
135.71	2.98e-17
136.19	3.01e-17
136.80	3.03e-17
137.33	3.00e-17
137.70	2.96e-17
138.00	2.91e-17
138.26	2.86e-17
138.47	2.81e-17
138.70	2.76e-17
138.89	2.71e-17
139.09	2.66e-17
139.21	2.59e-17
139.42	2.53e-17
139.65	2.47e-17
139.72	2.42e-17
139.85	2.37e-17
140.00	2.31e-17
140.09	2.25e-17
140.27	2.19e-17
140.47	2.11e-17
140.67	2.02e-17
140.79	1.96e-17
140.94	1.90e-17
141.04	1.86e-17
141.19	1.81e-17
141.34	1.73e-17
141.52	1.67e-17
141.67	1.62e-17
141.85	1.57e-17
142.03	1.50e-17
142.26	1.44e-17
142.46	1.37e-17
142.72	1.31e-17
142.88	1.26e-17
143.03	1.21e-17
143.24	1.16e-17
143.45	1.10e-17
143.68	1.06e-17
143.98	1.01e-17
144.21	9.59e-18
144.42	9.14e-18
144.63	8.65e-18
144.89	8.13e-18
145.19	7.68e-18
145.48	7.19e-18
145.64	6.93e-18
146.02	6.50e-18
146.51	6.13e-18
147.06	5.85e-18
147.69	5.67e-18
148.33	5.57e-18
148.99	5.52e-18
149.67	5.64e-18
150.31	5.69e-18
150.95	5.81e-18
151.62	5.91e-18
152.24	6.09e-18
152.85	6.21e-18
153.44	6.41e-18
154.09	6.59e-18
154.73	6.69e-18
155.37	6.82e-18
156.02	7.01e-18
156.66	7.14e-18
157.31	7.33e-18
157.92	7.49e-18
158.57	7.56e-18
159.21	7.59e-18
159.79	7.71e-18
160.44	7.85e-18
161.08	7.93e-18
161.72	8.06e-18
162.39	8.18e-18
163.01	8.36e-18
163.66	8.57e-18
164.25	8.79e-18
164.86	8.99e-18
165.45	9.22e-18
166.05	9.44e-18
166.66	9.65e-18
167.23	9.89e-18
167.79	1.01e-17
168.35	1.04e-17
168.92	1.07e-17
169.48	1.10e-17
170.02	1.13e-17
170.61	1.15e-17
171.15	1.18e-17
171.71	1.21e-17
172.25	1.24e-17
172.76	1.27e-17
173.32	1.30e-17
173.83	1.33e-17
174.34	1.36e-17
174.85	1.40e-17
175.39	1.42e-17
175.87	1.46e-17
176.41	1.49e-17
176.92	1.52e-17
177.51	1.55e-17
178.04	1.58e-17
178.64	1.60e-17
179.20	1.63e-17
179.79	1.65e-17
180.35	1.67e-17
180.94	1.70e-17
181.53	1.71e-17
182.12	1.73e-17
182.74	1.75e-17
183.38	1.75e-17
184.02	1.76e-17
184.66	1.77e-17
185.36	1.76e-17
186.02	1.75e-17
186.63	1.75e-17
187.27	1.73e-17
187.87	1.71e-17
188.42	1.68e-17
188.94	1.66e-17
189.49	1.63e-17
189.98	1.59e-17
190.45	1.56e-17
190.94	1.52e-17
191.37	1.49e-17
191.81	1.45e-17
192.43	1.39e-17
192.84	1.35e-17
193.30	1.31e-17
193.73	1.27e-17
194.11	1.23e-17
194.27	1.21e-17
194.68	1.17e-17
195.11	1.13e-17
195.52	1.09e-17
195.92	1.05e-17
196	9.40e-18
