196	1.064e-17
198	8.693e-18
200	6.615e-18
202	5.015e-18
204	3.667e-18
206	2.569e-18
208	1.727e-18
210	1.148e-18
212	7.418e-19
214	4.789e-19
216	3.162e-19
218	2.164e-19
220	1.606e-19
222	1.266e-19
224	1.026e-19
226	8.541e-20
228	7.236e-20
230	6.089e-20
232	5.143e-20
234	4.376e-20
236	3.528e-20
238	3.068e-20
240	2.683e-20
242	2.424e-20
244	2.231e-20
246	2.120e-20
248	2.060e-20
250	2.021e-20
252	2.015e-20
254	2.005e-20
256	2.003e-20
258	1.986e-20
260	1.965e-20
262	1.930e-20
264	1.890e-20
266	1.825e-20
268	1.759e-20
270	1.677e-20
272	1.584e-20
274	1.493e-20
276	1.381e-20
278	1.276e-20
280	1.164e-20
282	1.050e-20
284	9.454e-21
286	8.409e-21
288	7.395e-21
290	6.421e-21
292	5.559e-21
294	4.743e-21
296	3.993e-21
298	3.305e-21
300	2.754e-21
302	2.180e-21
304	1.753e-21
306	1.398e-21
308	1.108e-21
310	8.620e-22
312	6.644e-22
314	4.928e-22
316	3.815e-22
318	2.873e-22
320	2.063e-22
322	1.575e-22
324	1.116e-22
326	8.454e-23
328	6.105e-23
330	4.228e-23
332	2.932e-23
334	2.335e-23
336	1.756e-23
338	1.223e-23
340	8.230e-24
342	7.060e-24
344	4.948e-24
346	3.667e-24
348	2.884e-24
350	2.982e-24
