4.77	2.99e-18
4.79	3.02e-18
4.81	3.02e-18
4.82	3.02e-18
4.84	3.12e-18
4.86	3.09e-18
4.88	3.04e-18
4.90	3.09e-18
4.92	3.14e-18
4.94	3.18e-18
4.96	3.26e-18
4.97	3.14e-18
4.98	3.13e-18
4.99	3.15e-18
5.00	3.18e-18
5.01	3.13e-18
5.02	3.26e-18
5.03	3.18e-18
5.04	3.18e-18
5.05	3.23e-18
5.06	3.20e-18
5.07	3.26e-18
5.08	3.17e-18
5.09	3.25e-18
5.10	3.24e-18
5.11	3.31e-18
5.12	3.33e-18
5.13	3.31e-18
5.14	3.27e-18
5.16	3.26e-18
5.17	3.29e-18
5.18	3.35e-18
5.19	3.31e-18
5.20	3.35e-18
5.21	3.38e-18
5.22	3.36e-18
5.23	3.36e-18
5.24	3.40e-18
5.25	3.44e-18
5.26	3.45e-18
5.28	3.48e-18
5.29	3.52e-18
5.30	3.60e-18
5.31	3.71e-18
5.32	3.67e-18
5.33	3.52e-18
5.34	3.47e-18
5.36	3.50e-18
5.37	3.54e-18
5.38	3.56e-18
5.39	3.65e-18
5.40	3.78e-18
5.41	3.90e-18
5.43	3.84e-18
5.44	3.81e-18
5.45	3.71e-18
5.46	3.69e-18
5.47	3.63e-18
5.49	3.63e-18
5.50	3.59e-18
5.51	3.60e-18
5.52	3.59e-18
5.54	3.59e-18
5.55	3.59e-18
5.56	3.60e-18
5.57	3.62e-18
5.58	3.67e-18
5.60	3.61e-18
5.61	3.70e-18
5.62	3.65e-18
5.64	3.70e-18
5.65	3.62e-18
5.66	3.73e-18
5.67	3.67e-18
5.69	3.72e-18
5.70	3.73e-18
5.71	3.72e-18
5.73	3.72e-18
5.74	3.78e-18
5.75	3.80e-18
5.77	3.76e-18
5.79	3.79e-18
5.82	3.82e-18
5.85	3.87e-18
5.88	3.84e-18
5.90	3.86e-18
5.93	3.95e-18
5.96	4.01e-18
5.99	3.98e-18
6.02	4.04e-18
6.05	4.05e-18
6.08	4.19e-18
6.11	4.26e-18
6.14	4.30e-18
6.17	4.34e-18
6.20	4.39e-18
6.23	4.51e-18
6.26	4.58e-18
6.29	4.55e-18
6.33	4.60e-18
6.36	4.61e-18
6.39	4.48e-18
6.42	4.40e-18
6.46	4.35e-18
6.49	4.18e-18
6.53	4.16e-18
6.54	4.09e-18
6.56	4.06e-18
6.58	4.04e-18
6.59	4.04e-18
6.61	3.97e-18
6.63	3.95e-18
6.65	3.91e-18
6.67	3.87e-18
6.68	3.86e-18
6.70	3.86e-18
6.72	3.86e-18
6.74	3.83e-18
6.76	3.86e-18
6.78	3.91e-18
6.79	3.96e-18
6.81	3.98e-18
6.83	4.06e-18
6.85	4.14e-18
6.87	4.19e-18
6.89	4.31e-18
6.91	4.32e-18
6.93	4.32e-18
6.95	4.31e-18
6.97	4.24e-18
