236	8.903e-20
238	7.302e-20
240	6.112e-20
242	5.265e-20
244	4.673e-20
246	4.263e-20
248	3.983e-20
250	3.800e-20
252	3.665e-20
254	3.554e-20
256	3.456e-20
258	3.361e-20
260	3.266e-20
262	3.151e-20
264	3.026e-20
266	2.902e-20
268	2.746e-20
270	2.590e-20
272	2.433e-20
274	2.255e-20
276	2.087e-20
278	1.907e-20
280	1.739e-20
282	1.570e-20
284	1.400e-20
286	1.240e-20
288	1.091e-20
290	9.528e-21
292	8.272e-21
294	7.069e-21
296	5.738e-21
298	4.826e-21
300	4.055e-21
302	3.337e-21
304	2.716e-21
306	2.198e-21
308	1.757e-21
310	1.389e-21
312	1.089e-21
314	8.458e-22
316	6.469e-22
318	4.913e-22
320	3.696e-22
322	2.799e-22
324	2.057e-22
326	1.493e-22
328	1.118e-22
330	8.372e-23
332	6.286e-23
334	4.432e-23
